date,avg_distance,avg_price
2018-12-13,2.200705146505575,16.589641931485236
2018-12-14,2.200424456909014,16.559872049148606
2018-12-15,2.1799334490742375,16.560643085260814
2018-12-16,2.2036832264958637,16.58670422398994
